order_id,customer_id,order_date,order_status,channel,discount_pct,shipping_days,is_first_order
ORD-004976,CUST-02976,2022-11-08,completed,referral,15,5.0,True
ORD-004977,CUST-02160,2022-11-08,completed,direct,0,7.0,False
ORD-004978,CUST-01088,2022-11-09,completed,organic_search,5,1.0,False
ORD-004979,CUST-04868,2022-11-09,completed,email,0,6.0,False
ORD-004980,CUST-01328,2022-11-09,completed,social_media,5,6.0,True
ORD-004981,CUST-00250,2022-11-09,completed,social_media,0,1.0,True
ORD-004982,CUST-04792,2022-11-09,completed,referral,0,1.0,False
ORD-004983,CUST-03936,2022-11-09,completed,referral,0,1.0,False
ORD-004984,CUST-03281,2022-11-09,completed,direct,10,6.0,True
ORD-004985,CUST-00490,2022-11-09,completed,social_media,0,5.0,True
ORD-004986,CUST-03146,2022-11-09,completed,direct,20,1.0,False
ORD-004987,CUST-04763,2022-11-09,completed,referral,0,3.0,False
ORD-004988,CUST-02678,2022-11-09,completed,referral,0,4.0,False
ORD-004989,CUST-03000,2022-11-09,completed,email,15,6.0,False
ORD-004990,CUST-01423,2022-11-09,completed,direct,15,6.0,True
ORD-004991,CUST-00166,2022-11-09,completed,direct,0,7.0,True
ORD-004992,CUST-01543,2022-11-09,completed,email,0,4.0,False
ORD-004993,CUST-02559,2022-11-09,completed,email,5,1.0,False
ORD-004994,CUST-04632,2022-11-09,completed,direct,15,1.0,True
ORD-004995,CUST-04591,2022-11-09,completed,email,0,1.0,True
ORD-004996,CUST-01312,2022-11-09,completed,organic_search,0,6.0,True
ORD-004997,CUST-00677,2022-11-09,completed,direct,0,6.0,False
ORD-004998,CUST-00672,2022-11-09,completed,referral,0,4.0,True
ORD-004999,CUST-01599,2022-11-09,completed,direct,0,3.0,False
ORD-005000,CUST-01233,2022-11-09,completed,social_media,0,4.0,True
ORD-005001,CUST-02991,2022-11-09,completed,social_media,0,2.0,False
ORD-005002,CUST-02434,2022-11-09,completed,referral,0,6.0,True
ORD-005003,CUST-03194,2022-11-09,completed,social_media,0,4.0,False
ORD-005004,CUST-02375,2022-11-09,completed,email,0,2.0,False
ORD-005005,CUST-01468,2022-11-09,completed,social_media,0,2.0,True
ORD-005006,CUST-03449,2022-11-09,completed,social_media,10,5.0,False
ORD-005007,CUST-01750,2022-11-09,completed,organic_search,0,7.0,True
ORD-005008,CUST-02931,2022-11-09,completed,direct,0,5.0,False
ORD-005009,CUST-03042,2022-11-09,completed,email,0,3.0,True
ORD-005010,CUST-02511,2022-11-09,cancelled,referral,0,,False
ORD-005011,CUST-03592,2022-11-09,completed,organic_search,0,2.0,False
ORD-005012,CUST-01817,2022-11-09,completed,social_media,20,3.0,False
ORD-005013,CUST-01780,2022-11-09,completed,paid_search,15,3.0,False
ORD-005014,CUST-04824,2022-11-09,completed,paid_search,5,5.0,True
ORD-005015,CUST-01013,2022-11-09,completed,social_media,0,2.0,False
ORD-005016,CUST-03477,2022-11-09,completed,organic_search,0,3.0,True
ORD-005017,CUST-04176,2022-11-09,completed,email,5,5.0,True
ORD-005018,CUST-04179,2022-11-10,completed,referral,0,4.0,True
ORD-005019,CUST-04299,2022-11-10,completed,social_media,10,4.0,True
ORD-005020,CUST-01635,2022-11-10,completed,social_media,0,7.0,False
ORD-005021,CUST-03967,2022-11-10,completed,paid_search,0,3.0,True
ORD-005022,CUST-02857,2022-11-10,completed,direct,0,1.0,False
ORD-005023,CUST-00335,2022-11-10,completed,social_media,5,5.0,True
ORD-005024,CUST-03171,2022-11-10,completed,paid_search,0,4.0,False
ORD-005025,CUST-03249,2022-11-10,completed,organic_search,0,1.0,False
ORD-005026,CUST-03473,2022-11-10,completed,paid_search,0,6.0,True
ORD-005027,CUST-04792,2022-11-10,completed,organic_search,0,2.0,True
ORD-005028,CUST-01277,2022-11-10,completed,referral,10,2.0,True
ORD-005029,CUST-03906,2022-11-10,completed,email,20,5.0,False
ORD-005030,CUST-03592,2022-11-10,completed,organic_search,10,6.0,True
ORD-005031,CUST-03595,2022-11-10,completed,email,0,5.0,True
ORD-005032,CUST-03892,2022-11-10,completed,direct,0,4.0,False
ORD-005033,CUST-03867,2022-11-10,returned,email,0,1.0,True
ORD-005034,CUST-00832,2022-11-10,completed,referral,0,2.0,False
ORD-005035,CUST-02542,2022-11-10,completed,direct,20,6.0,False
ORD-005036,CUST-02367,2022-11-10,completed,organic_search,5,7.0,True
ORD-005037,CUST-03573,2022-11-10,completed,social_media,0,1.0,False
ORD-005038,CUST-04098,2022-11-10,completed,referral,0,3.0,False
ORD-005039,CUST-01342,2022-11-10,completed,referral,0,2.0,False
ORD-005040,CUST-02252,2022-11-10,completed,paid_search,0,7.0,True
ORD-005041,CUST-02075,2022-11-10,completed,direct,0,5.0,False
ORD-005042,CUST-02324,2022-11-11,completed,organic_search,0,1.0,False
ORD-005043,CUST-00906,2022-11-11,completed,paid_search,10,5.0,False
ORD-005044,CUST-02977,2022-11-11,completed,organic_search,0,2.0,True
ORD-005045,CUST-04405,2022-11-11,completed,social_media,10,3.0,False
ORD-005046,CUST-04154,2022-11-11,completed,paid_search,10,6.0,False
ORD-005047,CUST-00667,2022-11-11,completed,referral,5,2.0,False
ORD-005048,CUST-03141,2022-11-11,completed,organic_search,0,3.0,True
ORD-005049,CUST-02229,2022-11-11,completed,referral,10,3.0,False
ORD-005050,CUST-04582,2022-11-11,cancelled,paid_search,0,,False
ORD-005051,CUST-02115,2022-11-11,completed,paid_search,0,5.0,False
ORD-005052,CUST-03845,2022-11-11,completed,paid_search,0,6.0,False
ORD-005053,CUST-03611,2022-11-11,completed,social_media,0,6.0,False
ORD-005054,CUST-00931,2022-11-11,completed,direct,0,5.0,False
ORD-005055,CUST-01820,2022-11-11,completed,referral,5,7.0,False
ORD-005056,CUST-03094,2022-11-11,completed,social_media,20,2.0,False
ORD-005057,CUST-02802,2022-11-11,completed,direct,0,3.0,False
ORD-005058,CUST-03764,2022-11-11,completed,referral,10,3.0,False
ORD-005059,CUST-03404,2022-11-11,completed,referral,0,5.0,False
ORD-005060,CUST-03410,2022-11-11,completed,social_media,0,1.0,False
ORD-005061,CUST-04884,2022-11-11,returned,direct,0,5.0,False
ORD-005062,CUST-00873,2022-11-11,completed,organic_search,0,5.0,False
ORD-005063,CUST-03455,2022-11-11,completed,social_media,10,4.0,False
ORD-005064,CUST-03699,2022-11-11,completed,organic_search,0,6.0,True
ORD-005065,CUST-03186,2022-11-11,completed,organic_search,5,3.0,True
ORD-005066,CUST-00207,2022-11-11,completed,direct,5,5.0,False
ORD-005067,CUST-03726,2022-11-11,cancelled,direct,0,,False
ORD-005068,CUST-00435,2022-11-11,completed,social_media,0,4.0,False
ORD-005069,CUST-00164,2022-11-11,completed,referral,5,2.0,True
ORD-005070,CUST-02708,2022-11-11,completed,direct,0,4.0,False
ORD-005071,CUST-04304,2022-11-11,completed,organic_search,0,6.0,True
ORD-005072,CUST-02456,2022-11-11,completed,referral,0,7.0,False
ORD-005073,CUST-03147,2022-11-11,completed,direct,5,1.0,False
ORD-005074,CUST-02395,2022-11-11,completed,paid_search,0,1.0,True
ORD-005075,CUST-00777,2022-11-11,completed,email,0,2.0,False
ORD-005076,CUST-02694,2022-11-12,completed,referral,0,3.0,False
ORD-005077,CUST-03674,2022-11-12,completed,organic_search,0,5.0,False
ORD-005078,CUST-03357,2022-11-12,completed,social_media,5,3.0,True
ORD-005079,CUST-00857,2022-11-12,completed,organic_search,0,7.0,False
ORD-005080,CUST-02477,2022-11-12,completed,paid_search,0,3.0,False
ORD-005081,CUST-00373,2022-11-12,completed,direct,0,6.0,False
ORD-005082,CUST-02049,2022-11-12,completed,direct,5,5.0,True
ORD-005083,CUST-04073,2022-11-12,completed,social_media,20,4.0,False
ORD-005084,CUST-01976,2022-11-12,completed,referral,0,7.0,False
ORD-005085,CUST-03899,2022-11-12,completed,referral,0,4.0,True
ORD-005086,CUST-01688,2022-11-12,completed,direct,0,4.0,False
ORD-005087,CUST-04070,2022-11-12,completed,direct,0,5.0,False
ORD-005088,CUST-00337,2022-11-12,completed,organic_search,0,7.0,False
ORD-005089,CUST-02520,2022-11-12,completed,email,0,6.0,True
ORD-005090,CUST-04826,2022-11-12,completed,direct,15,4.0,False
ORD-005091,CUST-02568,2022-11-12,completed,social_media,0,3.0,False
ORD-005092,CUST-01365,2022-11-12,completed,social_media,0,3.0,True
ORD-005093,CUST-02723,2022-11-12,completed,social_media,0,5.0,True
ORD-005094,CUST-04938,2022-11-12,completed,paid_search,0,7.0,True
ORD-005095,CUST-01632,2022-11-12,completed,social_media,0,4.0,True
ORD-005096,CUST-01411,2022-11-12,completed,direct,0,6.0,False
ORD-005097,CUST-01582,2022-11-12,completed,email,0,6.0,False
ORD-005098,CUST-04961,2022-11-12,cancelled,paid_search,0,,True
ORD-005099,CUST-04576,2022-11-12,completed,paid_search,0,4.0,True
ORD-005100,CUST-04820,2022-11-12,completed,organic_search,15,4.0,True
ORD-005101,CUST-02692,2022-11-12,cancelled,paid_search,0,,True
ORD-005102,CUST-01597,2022-11-12,completed,paid_search,10,2.0,True
ORD-005103,CUST-04959,2022-11-12,completed,paid_search,0,4.0,True
ORD-005104,CUST-02332,2022-11-12,completed,social_media,0,7.0,False
ORD-005105,CUST-00039,2022-11-12,completed,organic_search,0,5.0,False
ORD-005106,CUST-01502,2022-11-12,completed,direct,10,2.0,False
ORD-005107,CUST-03787,2022-11-12,completed,email,0,3.0,True
ORD-005108,CUST-04577,2022-11-12,completed,direct,5,7.0,True
ORD-005109,CUST-01530,2022-11-12,cancelled,paid_search,0,,False
ORD-005110,CUST-00395,2022-11-13,completed,email,0,4.0,False
ORD-005111,CUST-00533,2022-11-13,completed,social_media,0,6.0,False
ORD-005112,CUST-04080,2022-11-13,completed,direct,0,1.0,True
ORD-005113,CUST-01230,2022-11-13,completed,direct,0,7.0,False
ORD-005114,CUST-04570,2022-11-13,returned,organic_search,20,3.0,False
ORD-005115,CUST-01405,2022-11-13,completed,referral,5,3.0,False
ORD-005116,CUST-01019,2022-11-13,completed,email,0,7.0,False
ORD-005117,CUST-04854,2022-11-13,completed,referral,15,2.0,True
ORD-005118,CUST-02862,2022-11-13,completed,paid_search,0,2.0,True
ORD-005119,CUST-03314,2022-11-13,completed,social_media,5,2.0,True
ORD-005120,CUST-04840,2022-11-13,completed,paid_search,0,3.0,True
ORD-005121,CUST-04018,2022-11-13,completed,email,0,7.0,True
ORD-005122,CUST-02702,2022-11-13,completed,direct,0,3.0,False
ORD-005123,CUST-02856,2022-11-13,completed,organic_search,0,3.0,False
ORD-005124,CUST-01291,2022-11-13,completed,organic_search,0,5.0,False
ORD-005125,CUST-03296,2022-11-13,completed,email,0,6.0,False
ORD-005126,CUST-03017,2022-11-13,completed,email,0,2.0,False
ORD-005127,CUST-01399,2022-11-13,completed,organic_search,10,1.0,True
ORD-005128,CUST-04545,2022-11-13,completed,paid_search,0,5.0,False
ORD-005129,CUST-00337,2022-11-13,completed,email,0,3.0,False
ORD-005130,CUST-01724,2022-11-13,completed,email,5,3.0,True
ORD-005131,CUST-03709,2022-11-13,completed,social_media,10,4.0,False
ORD-005132,CUST-01387,2022-11-13,completed,paid_search,0,1.0,False
ORD-005133,CUST-03483,2022-11-13,completed,paid_search,5,5.0,True
ORD-005134,CUST-03893,2022-11-13,completed,organic_search,0,4.0,False
ORD-005135,CUST-03775,2022-11-13,completed,email,0,1.0,False
ORD-005136,CUST-02492,2022-11-13,completed,social_media,0,4.0,False
ORD-005137,CUST-03287,2022-11-13,completed,referral,0,4.0,True
ORD-005138,CUST-00462,2022-11-13,completed,social_media,5,2.0,True
ORD-005139,CUST-00794,2022-11-14,completed,paid_search,0,4.0,True
ORD-005140,CUST-04410,2022-11-14,completed,organic_search,0,3.0,True
ORD-005141,CUST-03295,2022-11-14,completed,organic_search,5,4.0,False
ORD-005142,CUST-01357,2022-11-14,completed,direct,0,3.0,True
ORD-005143,CUST-03399,2022-11-14,completed,email,0,2.0,False
ORD-005144,CUST-02300,2022-11-14,cancelled,email,15,,False
ORD-005145,CUST-01318,2022-11-14,completed,email,0,5.0,True
ORD-005146,CUST-02310,2022-11-14,completed,direct,15,6.0,True
ORD-005147,CUST-03568,2022-11-14,completed,referral,0,4.0,False
ORD-005148,CUST-02732,2022-11-14,completed,email,0,3.0,False
ORD-005149,CUST-00508,2022-11-14,completed,social_media,0,1.0,True
ORD-005150,CUST-04437,2022-11-14,completed,referral,0,5.0,False
ORD-005151,CUST-04550,2022-11-14,completed,organic_search,0,1.0,False
ORD-005152,CUST-00848,2022-11-14,cancelled,social_media,0,,True
ORD-005153,CUST-01160,2022-11-14,completed,organic_search,0,2.0,True
ORD-005154,CUST-02079,2022-11-14,completed,referral,0,2.0,True
ORD-005155,CUST-00032,2022-11-14,completed,direct,20,6.0,False
ORD-005156,CUST-00627,2022-11-14,completed,referral,10,2.0,False
ORD-005157,CUST-00127,2022-11-14,completed,direct,15,7.0,False
ORD-005158,CUST-02791,2022-11-14,completed,organic_search,0,1.0,True
ORD-005159,CUST-04932,2022-11-14,completed,social_media,0,4.0,True
ORD-005160,CUST-00322,2022-11-14,completed,direct,0,4.0,True
ORD-005161,CUST-02758,2022-11-14,completed,direct,0,2.0,False
ORD-005162,CUST-00404,2022-11-14,completed,email,0,4.0,False
ORD-005163,CUST-03980,2022-11-14,completed,direct,0,3.0,True
ORD-005164,CUST-02777,2022-11-14,completed,email,10,2.0,False
ORD-005165,CUST-01069,2022-11-14,completed,organic_search,0,5.0,True
ORD-005166,CUST-01715,2022-11-14,completed,social_media,10,5.0,False
ORD-005167,CUST-04658,2022-11-14,completed,direct,0,6.0,True
ORD-005168,CUST-03609,2022-11-15,completed,direct,0,6.0,False
ORD-005169,CUST-04392,2022-11-15,completed,direct,0,1.0,False
ORD-005170,CUST-04808,2022-11-15,completed,organic_search,0,2.0,False
ORD-005171,CUST-01618,2022-11-15,completed,social_media,0,5.0,True
ORD-005172,CUST-03520,2022-11-15,completed,social_media,0,7.0,False
ORD-005173,CUST-02398,2022-11-15,cancelled,paid_search,0,,True
ORD-005174,CUST-04542,2022-11-15,completed,organic_search,10,7.0,False
ORD-005175,CUST-02498,2022-11-15,returned,organic_search,0,5.0,False
ORD-005176,CUST-03175,2022-11-15,completed,social_media,0,6.0,True
ORD-005177,CUST-04500,2022-11-15,completed,organic_search,10,3.0,False
ORD-005178,CUST-02436,2022-11-15,completed,email,0,6.0,False
ORD-005179,CUST-01592,2022-11-15,completed,referral,0,1.0,False
ORD-005180,CUST-04871,2022-11-15,completed,social_media,0,7.0,False
ORD-005181,CUST-00755,2022-11-15,completed,direct,20,6.0,False
ORD-005182,CUST-03110,2022-11-15,completed,organic_search,0,2.0,False
ORD-005183,CUST-00086,2022-11-15,completed,social_media,15,7.0,False
ORD-005184,CUST-01459,2022-11-15,completed,direct,0,4.0,False
ORD-005185,CUST-04423,2022-11-15,returned,organic_search,0,5.0,False
ORD-005186,CUST-00988,2022-11-15,completed,email,0,4.0,True
ORD-005187,CUST-01948,2022-11-15,completed,paid_search,0,7.0,False
ORD-005188,CUST-02265,2022-11-15,completed,organic_search,0,7.0,False
ORD-005189,CUST-00424,2022-11-15,completed,social_media,10,3.0,False
ORD-005190,CUST-03559,2022-11-15,completed,paid_search,5,3.0,True
ORD-005191,CUST-03452,2022-11-15,completed,direct,0,2.0,True
ORD-005192,CUST-02988,2022-11-15,completed,referral,0,7.0,False
ORD-005193,CUST-03148,2022-11-15,completed,paid_search,0,6.0,False
ORD-005194,CUST-00614,2022-11-15,completed,email,0,7.0,False
ORD-005195,CUST-00980,2022-11-15,completed,organic_search,0,4.0,False
ORD-005196,CUST-01863,2022-11-15,cancelled,social_media,0,,False
ORD-005197,CUST-04646,2022-11-15,completed,referral,0,5.0,False
ORD-005198,CUST-04977,2022-11-15,completed,social_media,10,2.0,False
ORD-005199,CUST-04064,2022-11-15,completed,referral,5,4.0,False
ORD-005200,CUST-02102,2022-11-15,completed,paid_search,0,3.0,True
ORD-005201,CUST-03251,2022-11-15,cancelled,paid_search,0,,True
ORD-005202,CUST-01648,2022-11-16,completed,direct,0,4.0,True
ORD-005203,CUST-01416,2022-11-16,completed,paid_search,5,6.0,True
ORD-005204,CUST-04411,2022-11-16,completed,organic_search,0,4.0,False
ORD-005205,CUST-04428,2022-11-16,cancelled,paid_search,0,,True
ORD-005206,CUST-04823,2022-11-16,completed,organic_search,0,7.0,False
ORD-005207,CUST-02356,2022-11-16,completed,direct,0,6.0,True
ORD-005208,CUST-03831,2022-11-16,completed,social_media,0,5.0,False
ORD-005209,CUST-02282,2022-11-16,completed,paid_search,0,1.0,False
ORD-005210,CUST-01237,2022-11-16,completed,direct,0,2.0,True
ORD-005211,CUST-01900,2022-11-16,completed,paid_search,0,1.0,False
ORD-005212,CUST-02875,2022-11-16,cancelled,organic_search,5,,True
ORD-005213,CUST-02745,2022-11-16,completed,organic_search,0,2.0,False
ORD-005214,CUST-00891,2022-11-16,completed,direct,5,2.0,False
ORD-005215,CUST-00139,2022-11-16,completed,direct,0,1.0,True
ORD-005216,CUST-01555,2022-11-16,completed,paid_search,0,2.0,True
ORD-005217,CUST-01732,2022-11-16,completed,organic_search,0,6.0,True
ORD-005218,CUST-04983,2022-11-16,completed,email,5,2.0,True
ORD-005219,CUST-04776,2022-11-16,completed,paid_search,5,5.0,False
ORD-005220,CUST-04383,2022-11-16,completed,paid_search,0,5.0,False
ORD-005221,CUST-01689,2022-11-16,completed,referral,10,4.0,False
ORD-005222,CUST-01977,2022-11-16,completed,direct,0,6.0,True
ORD-005223,CUST-03747,2022-11-16,completed,referral,0,4.0,True
ORD-005224,CUST-00902,2022-11-16,completed,paid_search,0,7.0,False
ORD-005225,CUST-03394,2022-11-16,completed,referral,0,7.0,False
ORD-005226,CUST-00875,2022-11-16,completed,organic_search,0,3.0,False
ORD-005227,CUST-02022,2022-11-16,completed,social_media,0,4.0,False
ORD-005228,CUST-01012,2022-11-17,completed,referral,0,3.0,True
ORD-005229,CUST-04327,2022-11-17,completed,direct,15,5.0,False
ORD-005230,CUST-01752,2022-11-17,completed,social_media,10,3.0,False
ORD-005231,CUST-01232,2022-11-17,completed,paid_search,0,7.0,False
ORD-005232,CUST-02911,2022-11-17,completed,paid_search,5,5.0,False
ORD-005233,CUST-02945,2022-11-17,completed,paid_search,0,6.0,True
ORD-005234,CUST-01452,2022-11-17,completed,referral,5,6.0,False
ORD-005235,CUST-02328,2022-11-17,completed,social_media,0,6.0,False
ORD-005236,CUST-02991,2022-11-17,completed,organic_search,0,1.0,False
ORD-005237,CUST-03398,2022-11-17,completed,direct,0,4.0,True
ORD-005238,CUST-03180,2022-11-17,completed,email,5,4.0,True
ORD-005239,CUST-04051,2022-11-17,completed,email,5,6.0,False
ORD-005240,CUST-02569,2022-11-17,completed,organic_search,0,5.0,False
ORD-005241,CUST-01556,2022-11-17,completed,email,0,2.0,True
ORD-005242,CUST-02816,2022-11-17,completed,social_media,0,1.0,True
ORD-005243,CUST-04635,2022-11-17,completed,paid_search,0,2.0,True
ORD-005244,CUST-01024,2022-11-17,completed,organic_search,15,6.0,True
ORD-005245,CUST-02670,2022-11-17,completed,social_media,0,6.0,True
ORD-005246,CUST-02618,2022-11-17,cancelled,direct,5,,False
ORD-005247,CUST-02768,2022-11-17,completed,social_media,0,6.0,False
ORD-005248,CUST-04585,2022-11-17,completed,paid_search,0,4.0,False
ORD-005249,CUST-01897,2022-11-17,completed,email,15,5.0,True
ORD-005250,CUST-03745,2022-11-17,completed,organic_search,10,4.0,False
ORD-005251,CUST-01286,2022-11-17,completed,organic_search,0,3.0,True
ORD-005252,CUST-00844,2022-11-17,completed,social_media,0,6.0,True
ORD-005253,CUST-01740,2022-11-17,completed,social_media,0,1.0,False
ORD-005254,CUST-02506,2022-11-17,completed,social_media,0,6.0,True
ORD-005255,CUST-02611,2022-11-17,completed,social_media,20,4.0,False
ORD-005256,CUST-00470,2022-11-17,completed,email,0,5.0,False
ORD-005257,CUST-03797,2022-11-17,completed,referral,10,4.0,True
ORD-005258,CUST-00328,2022-11-17,completed,organic_search,5,1.0,False
ORD-005259,CUST-03310,2022-11-17,completed,email,0,6.0,False
ORD-005260,CUST-04475,2022-11-18,completed,email,0,4.0,False
ORD-005261,CUST-03158,2022-11-18,completed,direct,0,7.0,True
ORD-005262,CUST-02098,2022-11-18,completed,social_media,0,2.0,False
ORD-005263,CUST-02496,2022-11-18,completed,paid_search,0,4.0,False
ORD-005264,CUST-03954,2022-11-18,completed,social_media,0,1.0,True
ORD-005265,CUST-03909,2022-11-18,completed,social_media,0,2.0,True
ORD-005266,CUST-04522,2022-11-18,completed,referral,10,2.0,False
ORD-005267,CUST-04686,2022-11-18,completed,email,0,7.0,True
ORD-005268,CUST-00642,2022-11-18,completed,paid_search,20,2.0,False
ORD-005269,CUST-03584,2022-11-18,completed,email,5,4.0,False
ORD-005270,CUST-03516,2022-11-18,completed,social_media,0,5.0,True
ORD-005271,CUST-02812,2022-11-18,completed,organic_search,10,6.0,True
ORD-005272,CUST-02582,2022-11-18,completed,paid_search,0,3.0,False
ORD-005273,CUST-02467,2022-11-18,completed,direct,0,6.0,True
ORD-005274,CUST-00213,2022-11-18,completed,organic_search,0,4.0,False
ORD-005275,CUST-02355,2022-11-18,completed,referral,0,1.0,False
ORD-005276,CUST-02279,2022-11-18,completed,social_media,0,5.0,False
ORD-005277,CUST-00514,2022-11-18,completed,organic_search,0,3.0,False
ORD-005278,CUST-01006,2022-11-18,completed,organic_search,0,6.0,False
ORD-005279,CUST-04673,2022-11-18,completed,email,0,5.0,True
ORD-005280,CUST-04685,2022-11-18,completed,direct,10,2.0,True
ORD-005281,CUST-00643,2022-11-18,completed,email,0,6.0,False
ORD-005282,CUST-01226,2022-11-18,completed,organic_search,0,1.0,False
ORD-005283,CUST-01868,2022-11-18,completed,social_media,0,7.0,True
ORD-005284,CUST-00769,2022-11-18,completed,direct,0,4.0,False
ORD-005285,CUST-04122,2022-11-18,completed,email,10,7.0,False
ORD-005286,CUST-04482,2022-11-18,completed,referral,0,7.0,True
ORD-005287,CUST-04684,2022-11-18,completed,organic_search,5,2.0,True
ORD-005288,CUST-01355,2022-11-18,returned,referral,0,7.0,True
ORD-005289,CUST-00226,2022-11-18,completed,organic_search,0,6.0,False
ORD-005290,CUST-03693,2022-11-18,completed,social_media,0,1.0,False
ORD-005291,CUST-02518,2022-11-18,completed,direct,0,3.0,False
ORD-005292,CUST-02187,2022-11-19,completed,social_media,0,3.0,True
ORD-005293,CUST-00421,2022-11-19,completed,paid_search,0,3.0,True
ORD-005294,CUST-04808,2022-11-19,completed,paid_search,0,4.0,True
ORD-005295,CUST-01886,2022-11-19,completed,social_media,5,3.0,False
ORD-005296,CUST-03208,2022-11-19,completed,email,0,5.0,True
ORD-005297,CUST-00554,2022-11-19,completed,organic_search,10,3.0,True
ORD-005298,CUST-00569,2022-11-19,completed,direct,0,2.0,False
ORD-005299,CUST-04740,2022-11-19,completed,referral,0,2.0,False
ORD-005300,CUST-02835,2022-11-19,completed,direct,0,1.0,False
ORD-005301,CUST-01980,2022-11-19,completed,email,0,6.0,True
ORD-005302,CUST-04127,2022-11-19,completed,social_media,0,7.0,False
ORD-005303,CUST-04104,2022-11-19,completed,organic_search,0,6.0,True
ORD-005304,CUST-02028,2022-11-19,completed,referral,0,6.0,False
ORD-005305,CUST-03672,2022-11-19,cancelled,email,10,,False
ORD-005306,CUST-03131,2022-11-19,completed,email,0,5.0,False
ORD-005307,CUST-03555,2022-11-19,completed,direct,5,3.0,True
ORD-005308,CUST-01592,2022-11-19,completed,organic_search,10,3.0,False
ORD-005309,CUST-01250,2022-11-19,completed,email,0,6.0,False
ORD-005310,CUST-01902,2022-11-19,completed,paid_search,0,2.0,False
ORD-005311,CUST-02507,2022-11-19,completed,organic_search,0,1.0,False
ORD-005312,CUST-01961,2022-11-19,completed,organic_search,5,3.0,True
ORD-005313,CUST-01298,2022-11-19,completed,email,0,7.0,False
ORD-005314,CUST-04807,2022-11-19,completed,direct,10,6.0,False
ORD-005315,CUST-02297,2022-11-19,completed,organic_search,5,6.0,False
ORD-005316,CUST-00811,2022-11-19,cancelled,direct,0,,False
ORD-005317,CUST-04335,2022-11-19,completed,paid_search,0,4.0,True
ORD-005318,CUST-00679,2022-11-19,completed,direct,10,6.0,False
ORD-005319,CUST-02002,2022-11-19,completed,social_media,15,1.0,False
ORD-005320,CUST-04467,2022-11-19,completed,referral,5,5.0,False
ORD-005321,CUST-03069,2022-11-19,completed,direct,5,7.0,True
ORD-005322,CUST-00354,2022-11-19,completed,direct,0,1.0,True
ORD-005323,CUST-00840,2022-11-19,completed,direct,0,7.0,False
ORD-005324,CUST-02207,2022-11-19,completed,referral,10,1.0,True
ORD-005325,CUST-03655,2022-11-19,completed,referral,0,5.0,False
ORD-005326,CUST-04582,2022-11-19,completed,email,5,5.0,False
ORD-005327,CUST-04575,2022-11-20,completed,email,0,2.0,False
ORD-005328,CUST-04715,2022-11-20,completed,referral,15,6.0,False
ORD-005329,CUST-02017,2022-11-20,completed,email,10,3.0,False
ORD-005330,CUST-02652,2022-11-20,completed,paid_search,0,7.0,False
ORD-005331,CUST-03139,2022-11-20,completed,direct,0,7.0,True
ORD-005332,CUST-02761,2022-11-20,completed,direct,0,6.0,False
ORD-005333,CUST-00589,2022-11-20,completed,social_media,15,1.0,False
ORD-005334,CUST-03653,2022-11-20,completed,social_media,0,1.0,False
ORD-005335,CUST-00023,2022-11-20,cancelled,organic_search,0,,True
ORD-005336,CUST-02956,2022-11-20,completed,email,0,6.0,False
ORD-005337,CUST-03310,2022-11-20,completed,direct,0,4.0,False
ORD-005338,CUST-00252,2022-11-20,completed,direct,0,5.0,False
ORD-005339,CUST-01167,2022-11-20,completed,direct,0,7.0,True
ORD-005340,CUST-02234,2022-11-20,completed,referral,0,5.0,False
ORD-005341,CUST-02413,2022-11-20,cancelled,social_media,0,,True
ORD-005342,CUST-02951,2022-11-20,completed,social_media,0,7.0,False
ORD-005343,CUST-04369,2022-11-20,completed,direct,0,6.0,False
ORD-005344,CUST-00982,2022-11-20,completed,direct,0,3.0,False
ORD-005345,CUST-04144,2022-11-20,completed,paid_search,0,2.0,False
ORD-005346,CUST-00337,2022-11-20,completed,referral,0,1.0,False
ORD-005347,CUST-04575,2022-11-20,completed,referral,5,6.0,True
ORD-005348,CUST-02791,2022-11-20,completed,referral,0,6.0,False
ORD-005349,CUST-00155,2022-11-20,completed,social_media,0,2.0,False
ORD-005350,CUST-01973,2022-11-20,completed,social_media,5,2.0,False
ORD-005351,CUST-01857,2022-11-20,completed,organic_search,0,5.0,False
ORD-005352,CUST-04799,2022-11-20,completed,direct,15,6.0,False
ORD-005353,CUST-00843,2022-11-20,completed,referral,0,2.0,False
ORD-005354,CUST-01665,2022-11-20,completed,organic_search,0,6.0,False
ORD-005355,CUST-03600,2022-11-20,completed,direct,0,1.0,True
ORD-005356,CUST-03451,2022-11-20,completed,paid_search,0,1.0,False
ORD-005357,CUST-04856,2022-11-20,completed,social_media,0,5.0,True
ORD-005358,CUST-02437,2022-11-20,completed,paid_search,0,3.0,False
ORD-005359,CUST-03200,2022-11-20,completed,referral,0,3.0,True
ORD-005360,CUST-02550,2022-11-20,completed,paid_search,0,4.0,True
ORD-005361,CUST-01501,2022-11-21,completed,direct,0,4.0,True
ORD-005362,CUST-02950,2022-11-21,completed,organic_search,0,1.0,True
ORD-005363,CUST-00102,2022-11-21,completed,email,0,5.0,True
ORD-005364,CUST-00309,2022-11-21,completed,referral,0,1.0,False
ORD-005365,CUST-00249,2022-11-21,completed,paid_search,0,1.0,True
ORD-005366,CUST-01469,2022-11-21,completed,referral,5,7.0,False
